"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated","search_name"
"Androdon aequatorialis","2024-11-16 12:18:00 -0500","Day 5 - Reserva Mashpi Amagusa","Amagusa Preserva, Pacto Aria Mashpi, Quito, Ecuador",0.1598326,-78.8543194,"","Tooth-billed Hummingbird","https://www.inaturalist.org/observations/256081057","https://inaturalist-open-data.s3.amazonaws.com/photos/459050616/medium.jpeg","jimgerry1",256081057,"Tooth-billed Hummingbird","Aves",6456,1,0,"2024/11/16 12:18 PM","2024-11-16","2024-11-16 17:18:00 UTC","America/Guayaquil",212,212,"","open","false","","",8792341,"","2024-12-24 13:54:28 UTC","2025-04-16 13:27:37 UTC","research","CC-BY-NC","",NA,"false","Androdon aequatorialis"
"Androdon aequatorialis","2024-11-19 13:03:03 -0500","","Quito, Província de Pichincha, EC",0.1598083333,-78.8532116667,"","Tooth-billed Hummingbird","https://www.inaturalist.org/observations/254662363","https://static.inaturalist.org/photos/456194669/medium.jpg","ramon19",254662363,"Androdon aequatorialis","Aves",6456,1,0,"2024-11-19 13:03:03-05:00","2024-11-19","2024-11-19 18:03:03 UTC","America/Guayaquil",NA,NA,"","open","false","","",569145,"RGB","2024-12-09 22:13:55 UTC","2025-04-14 17:58:20 UTC","research","","",3,"false","Androdon aequatorialis"
"Androdon aequatorialis","2024-11-19 11:18:42 -0500","","Quito, Província de Pichincha, EC",0.1598445,-78.8532533333,"","Tooth-billed Hummingbird","https://www.inaturalist.org/observations/254511428","https://static.inaturalist.org/photos/455893567/medium.jpg","ramon19",254511428,"Androdon aequatorialis","Aves",6456,1,0,"2024-11-19 11:18:42-05:00","2024-11-19","2024-11-19 16:18:42 UTC","America/Guayaquil",NA,NA,"","open","false","","",569145,"RGB","2024-12-08 14:33:47 UTC","2024-12-09 09:06:25 UTC","research","","",3,"false","Androdon aequatorialis"
"Androdon aequatorialis","2024-11-19 10:26:03 -0500","","Quito, Província de Pichincha, EC",0.1598445,-78.8532533333,"","Tooth-billed Hummingbird","https://www.inaturalist.org/observations/254438399","https://static.inaturalist.org/photos/455749309/medium.jpg","ramon19",254438399,"Androdon aequatorialis","Aves",6456,1,0,"2024-11-19 10:26:03-05:00","2024-11-19","2024-11-19 15:26:03 UTC","America/Guayaquil",NA,NA,"","open","false","","",569145,"RGB","2024-12-07 21:18:19 UTC","2024-12-09 19:02:06 UTC","research","","",3,"false","Androdon aequatorialis"
"Oreonympha nobilis","2013-11-11 19:05:00 -0500","","Ollantaytambo, Peru",-13.2623948721,-72.2674673899,"","Bearded Mountaineer","https://www.inaturalist.org/observations/344902068","https://inaturalist-open-data.s3.amazonaws.com/photos/628465989/medium.jpg","scaup",344902068,"Bearded Mountaineer","Aves",6510,1,0,"2013/11/11 7:05 PM","2013-11-11","2013-11-12 00:05:00 UTC","Quito",8,8,NA,"open","false","","",1026835,"","2026-03-24 14:52:01 UTC","2026-03-24 17:36:36 UTC","research","CC0","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2013-11-11 18:58:00 -0500","","Ollantaytambo, Peru",-13.2624000935,-72.2675210341,"","Bearded Mountaineer","https://www.inaturalist.org/observations/344902066","https://inaturalist-open-data.s3.amazonaws.com/photos/628465965/medium.jpg","scaup",344902066,"Bearded Mountaineer","Aves",6510,1,0,"2013/11/11 6:58 PM","2013-11-11","2013-11-11 23:58:00 UTC","Quito",8,8,NA,"open","false","","",1026835,"","2026-03-24 14:52:01 UTC","2026-03-24 17:36:40 UTC","research","CC0","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2013-11-11 17:35:00 -0500","","Ollantaytambo, Peru",-13.262346761,-72.2675363221,"","Bearded Mountaineer","https://www.inaturalist.org/observations/344902054","https://inaturalist-open-data.s3.amazonaws.com/photos/628465892/medium.jpg","scaup",344902054,"Bearded Mountaineer","Aves",6510,1,0,"2013/11/11 5:35 PM","2013-11-11","2013-11-11 22:35:00 UTC","Quito",31,31,NA,"open","false","","",1026835,"","2026-03-24 14:51:58 UTC","2026-03-24 17:36:50 UTC","research","CC0","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2026-02-23 11:26:00 -0500","The two photos are of the same bird.","Quispicanchi Province, Peru",-13.6255,-71.732328,"","Bearded Mountaineer","https://www.inaturalist.org/observations/344820925","https://inaturalist-open-data.s3.amazonaws.com/photos/628320004/medium.jpg","jeffharding",344820925,"Bearded Mountaineer","Aves",6510,1,0,"2026/02/23 11:26 AM","2026-02-23","2026-02-23 16:26:00 UTC","Quito",146,146,NA,"open","false","","",1022491,"Jeff Harding","2026-03-24 02:35:10 UTC","2026-03-24 14:35:50 UTC","research","CC-BY-NC","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2013-11-09 19:47:00 -0500","","Ollantaytambo, Peru",-13.2587597298,-72.2657181786,"","Bearded Mountaineer","https://www.inaturalist.org/observations/344169380","https://inaturalist-open-data.s3.amazonaws.com/photos/627056003/medium.jpg","scaup",344169380,"Bearded Mountaineer","Aves",6510,1,0,"2013/11/09 7:47 PM","2013-11-09","2013-11-10 00:47:00 UTC","Quito",488,488,NA,"open","false","","",1026835,"","2026-03-21 13:15:02 UTC","2026-03-22 03:19:14 UTC","research","CC0","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2026-02-24 05:24:00 -0500","","Calca Province, Peru",-13.4795841598,-71.7956088096,"","Bearded Mountaineer","https://www.inaturalist.org/observations/342749330","https://inaturalist-open-data.s3.amazonaws.com/photos/624209587/medium.jpg","manderson80",342749330,"Bearded Mountaineer","Aves",6510,1,0,"2026/02/24 5:24 AM","2026-02-24","2026-02-24 10:24:00 UTC","Quito",60,60,NA,"open","false","","",2482768,"Matt","2026-03-13 15:32:37 UTC","2026-03-13 22:43:56 UTC","research","CC-BY-NC","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2026-02-24 05:16:00 -0500","","Calca Province, Peru",-13.4795841598,-71.7956088096,"","Bearded Mountaineer","https://www.inaturalist.org/observations/342749324","https://inaturalist-open-data.s3.amazonaws.com/photos/624209555/medium.jpg","manderson80",342749324,"Bearded Mountaineer","Aves",6510,1,0,"2026/02/24 5:16 AM","2026-02-24","2026-02-24 10:16:00 UTC","Quito",60,60,NA,"open","false","","",2482768,"Matt","2026-03-13 15:32:35 UTC","2026-03-13 22:40:19 UTC","research","CC-BY-NC","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2026-02-24 04:30:00 -0500","","Calca Province, Peru",-13.4795841598,-71.7956088096,"","Bearded Mountaineer","https://www.inaturalist.org/observations/342749317","https://inaturalist-open-data.s3.amazonaws.com/photos/624209516/medium.jpg","manderson80",342749317,"Bearded Mountaineer","Aves",6510,1,0,"2026/02/24 4:30 AM","2026-02-24","2026-02-24 09:30:00 UTC","Quito",60,60,NA,"open","false","","",2482768,"Matt","2026-03-13 15:32:34 UTC","2026-03-14 15:04:45 UTC","research","CC-BY-NC","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2026-02-24 04:10:00 -0500","","Calca Province, Peru",-13.4795841598,-71.7956088096,"","Bearded Mountaineer","https://www.inaturalist.org/observations/342749312","https://inaturalist-open-data.s3.amazonaws.com/photos/624209482/medium.jpg","manderson80",342749312,"Bearded Mountaineer","Aves",6510,1,0,"2026/02/24 4:10 AM","2026-02-24","2026-02-24 09:10:00 UTC","Quito",60,60,NA,"open","false","","",2482768,"Matt","2026-03-13 15:32:33 UTC","2026-03-14 15:04:51 UTC","research","CC-BY-NC","",NA,"false","Oreonympha nobilis"
"Oreonympha nobilis","2026-02-25 09:07:00 -0500","","Paucartambo Province, Peru",-13.5364516667,-71.69684,"","Bearded Mountaineer","https://www.inaturalist.org/observations/342694566","https://static.inaturalist.org/photos/624110958/medium.jpg","jeslefcourt",342694566,"Bearded Mountaineer","Aves",6510,1,0,"2026/02/25 9:07 AM","2026-02-25","2026-02-25 14:07:00 UTC","Quito",NA,NA,NA,"open","false","","",704765,"Jes Lefcourt","2026-03-13 06:02:32 UTC","2026-03-13 12:56:38 UTC","research","","",NA,"false","Oreonympha nobilis"
"Haplophaedia aureliae","2026-03-22 10:25:00 -0500","","Apía, Risaralda, Colombia",5.1823780556,-75.9774830556,"","Greenish Puffleg","https://www.inaturalist.org/observations/344938020","https://inaturalist-open-data.s3.amazonaws.com/photos/628548363/medium.jpg","jescobarbarahona",344938020,"Calzadito Verdoso Norteño","Aves",6263,1,0,"2026-03-22 10:25:00","2026-03-22","2026-03-22 15:25:00 UTC","Bogota",NA,NA,"","open","false","gps","gps",9091461,"Juan F. Escobar","2026-03-24 18:12:32 UTC","2026-03-24 19:04:40 UTC","research","CC-BY-NC",NA,2,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2026-02-09 15:11:00 -0500","","Bongará Province, Peru",-5.6825168933,-77.7783507711,"","Greenish Puffleg","https://www.inaturalist.org/observations/342432651","https://inaturalist-open-data.s3.amazonaws.com/photos/623577606/medium.jpg","pheasantboy77",342432651,"Greenish Puffleg","Aves",6263,1,0,"2026/02/09 3:11 PM","2026-02-09","2026-02-09 20:11:00 UTC","Quito",61,61,"","open","false","","",2233403,"Dalton Spencer","2026-03-11 15:25:41 UTC","2026-03-11 15:34:34 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2026-02-09 07:50:00 -0500","","Rioja Province, Peru",-5.6733291513,-77.7622426752,"","Greenish Puffleg","https://www.inaturalist.org/observations/342427224","https://inaturalist-open-data.s3.amazonaws.com/photos/623574354/medium.jpg","pheasantboy77",342427224,"Greenish Puffleg","Aves",6263,1,0,"2026/02/09 7:50 AM","2026-02-09","2026-02-09 12:50:00 UTC","Quito",31,31,"","open","false","","",2233403,"Dalton Spencer","2026-03-11 14:41:16 UTC","2026-03-11 15:34:31 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2026-01-19 09:28:37 -0500","Luis Rubelio García ","Reserva ProAves Las Tangaras",5.8827394681,-76.1985925958,"","Greenish Puffleg","https://www.inaturalist.org/observations/340067410","https://inaturalist-open-data.s3.amazonaws.com/photos/618768769/medium.jpg","fundacion_proaves",340067410,"Calzadito Verdoso Norteño","Aves",6263,1,0,"2026-01-19 09:28:37","2026-01-19","2026-01-19 14:28:37 UTC","Bogota",244,244,"","open","false","gps","gps",5766046,"Fundacion ProAves","2026-02-24 20:17:26 UTC","2026-03-04 16:06:11 UTC","research","CC-BY-NC",NA,2,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2026-02-02 12:21:05 -0500","","Diagonal 40 Este, Medellín, Antioquia, CO",6.2284416667,-75.4923166667,"","Greenish Puffleg","https://www.inaturalist.org/observations/337281260","https://static.inaturalist.org/photos/613095767/medium.jpg","ssg08",337281260,"Calzadito Verdoso Norteño","Aves",6263,1,0,"2026-02-02 12:21:05-05:00","2026-02-02","2026-02-02 17:21:05 UTC","Bogota",4,4,"","open","false","","",8612682,"Sebastián Sarmiento Gil","2026-02-04 03:01:41 UTC","2026-02-04 19:37:21 UTC","research","",NA,3,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2026-02-02 22:18:01 -0500","","La Ceja, Antioquia, Colombia",6.0221333333,-75.4285305556,"","Greenish Puffleg","https://www.inaturalist.org/observations/337168841","https://static.inaturalist.org/photos/612866006/medium.jpg","arbiter117",337168841,"Greenish Puffleg","Aves",6263,1,0,"2026-02-02 22:18:01","2026-02-02","2026-02-03 03:18:01 UTC","Bogota",NA,NA,"","open","false","gps","gps",5394775,"Sebastian Ramirez","2026-02-03 03:34:28 UTC","2026-02-03 03:50:02 UTC","research","",NA,2,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2025-12-21 09:13:00 -0500","CO - NP Tatama, Montezuma Lodge","Pueblo Rico, Risaralda, Colombia",5.2491266111,-76.1024399444,"@lsueza, @pachogut, @camilojotage","Greenish Puffleg","https://www.inaturalist.org/observations/335399088","https://inaturalist-open-data.s3.amazonaws.com/photos/609287446/medium.jpg","jim94403",335399088,"Greenish Puffleg","Aves",6263,1,0,"2025/12/21 9:13 AM","2025-12-21","2025-12-21 14:13:00 UTC","Bogota",NA,NA,"","open","false","","",9582968,"Jim Greulich","2026-01-19 21:08:47 UTC","2026-01-19 21:54:29 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2025-12-21 07:20:00 -0500","CO - NP Tatama, Montezuma Lodge","Pueblo Rico, Risaralda, Colombia",5.2499766667,-76.1044533333,"@lsueza, @pachogut, @camilojotage","Greenish Puffleg","https://www.inaturalist.org/observations/335399056","https://inaturalist-open-data.s3.amazonaws.com/photos/609287338/medium.jpg","jim94403",335399056,"Greenish Puffleg","Aves",6263,1,0,"2025/12/21 7:20 AM","2025-12-21","2025-12-21 12:20:00 UTC","Bogota",NA,NA,"","open","false","","",9582968,"Jim Greulich","2026-01-19 21:08:42 UTC","2026-01-21 01:19:26 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia aureliae"
"Haplophaedia aureliae","2025-12-21 07:19:00 -0500","CO - NP Tatama, Montezuma Lodge","Pueblo Rico, Risaralda, Colombia",5.2499749444,-76.1044533333,"@lsueza, @pachogut, @camilojotage","Greenish Puffleg","https://www.inaturalist.org/observations/335399052","https://inaturalist-open-data.s3.amazonaws.com/photos/609287322/medium.jpg","jim94403",335399052,"Greenish Puffleg","Aves",6263,1,0,"2025/12/21 7:19 AM","2025-12-21","2025-12-21 12:19:00 UTC","Bogota",NA,NA,"","open","false","","",9582968,"Jim Greulich","2026-01-19 21:08:42 UTC","2026-01-21 01:20:36 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia aureliae"
"Boissonneaua flavescens","2025-03-02 06:40:00 -0500","Helechero común","Angelópolis, Antioquia, Colombia",6.105075,-75.684845,"029_TROCHILIDAE: Colibríes, 16_CAPRIMULGIFORMES, B2_FOTO_REFERENCIA, B_FOTOS DESTACADAS, Haplophaedia aureliae","Buff-tailed Coronet","https://www.inaturalist.org/observations/335025628","https://static.inaturalist.org/photos/608540755/medium.jpg","jairocad",335025628,"Colibrí Colihabano","Aves",6447,1,0,"2025/03/02 6:40 AM","2025-03-02","2025-03-02 11:40:00 UTC","Bogota",NA,NA,"","open","false","","",5223501,"Jairo Cadavid","2026-01-17 03:58:00 UTC","2026-01-17 14:39:26 UTC","research","",NA,NA,"false","Haplophaedia aureliae"
"Haplophaedia assimilis","2025-09-27 11:35:00 -0400","","La Paz, BO",-16.3247089704,-67.9719654812,"","Buff-thighed Puffleg","https://www.inaturalist.org/observations/334658571","https://static.inaturalist.org/photos/607777772/medium.jpg","alwabybetotourguide",334658571,"Buff-thighed Puffleg","Aves",6259,1,0,"2025/09/27 11:35 AM","2025-09-27","2025-09-27 15:35:00 UTC","La Paz",8,30826,"obscured","open","true",NA,NA,1513463,"Beto Espinoza","2026-01-13 23:13:14 UTC","2026-01-15 14:39:54 UTC","research","",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia assimilis","2025-12-28 10:20:00 -0400","","La Paz, BO",-16.2260531738,-67.6253511853,"","Buff-thighed Puffleg","https://www.inaturalist.org/observations/333980515","https://static.inaturalist.org/photos/606139779/medium.jpg","alwabybetotourguide",333980515,"Buff-thighed Puffleg","Aves",6259,1,0,"2025/12/28 10:20 AM","2025-12-28","2025-12-28 14:20:00 UTC","La Paz",244,30826,"obscured","open","true",NA,NA,1513463,"Beto Espinoza","2026-01-08 16:03:27 UTC","2026-01-08 16:05:54 UTC","research","",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia assimilis","2025-04-28 12:49:00 -0400","","Nor Yungas, Bolivia",-16.3131058183,-67.9102024535,"","Buff-thighed Puffleg","https://www.inaturalist.org/observations/277354164","https://static.inaturalist.org/photos/497995660/medium.jpeg","alwabybetotourguide",277354164,"Buff-thighed Puffleg","Aves",6259,1,0,"2025/04/28 12:49 PM","2025-04-28","2025-04-28 16:49:00 UTC","La Paz",15,15,"","open","false",NA,NA,1513463,"Beto Espinoza","2025-05-01 12:52:25 UTC","2025-05-01 23:58:26 UTC","research","",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia assimilis","2024-08-21 06:38:00 -0500","","Abra Maruncunca, Puno",-14.2070786337,-69.2192998292,"","Buff-thighed Puffleg","https://www.inaturalist.org/observations/248669148","https://inaturalist-open-data.s3.amazonaws.com/photos/444367440/medium.jpg","thibaudaronson",248669148,"Buff-thighed Puffleg","Aves",6259,1,0,"2024/08/21 6:38 AM","2024-08-21","2024-08-21 11:38:00 UTC","Quito",15,15,"","open","false",NA,NA,645653,"Thibaud Aronson","2024-10-22 23:27:09 UTC","2025-04-07 03:45:36 UTC","research","CC-BY-SA",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia assimilis","2023-09-05 07:48:00 -0500","","Paucartambo Province, Peru",-13.1092359467,-71.5738592833,"","Buff-thighed Puffleg","https://www.inaturalist.org/observations/186826540","https://inaturalist-open-data.s3.amazonaws.com/photos/326579049/medium.jpeg","christoph_moning",186826540,"Buff-thighed Puffleg","Aves",6259,1,0,"2023/09/05 7:48 AM","2023-09-05","2023-09-05 12:48:00 UTC","Quito",8,8,"","open","false",NA,NA,2533480,"Christoph Moning","2023-10-09 08:42:38 UTC","2024-09-30 14:28:10 UTC","research","CC-BY",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia assimilis","2023-09-05 07:25:00 -0500","","Paucartambo Province, Peru",-13.1088858971,-71.5727273911,"","Buff-thighed Puffleg","https://www.inaturalist.org/observations/186826539","https://inaturalist-open-data.s3.amazonaws.com/photos/326579025/medium.jpeg","christoph_moning",186826539,"Buff-thighed Puffleg","Aves",6259,1,0,"2023/09/05 7:25 AM","2023-09-05","2023-09-05 12:25:00 UTC","Quito",8,8,"","open","false",NA,NA,2533480,"Christoph Moning","2023-10-09 08:42:38 UTC","2024-09-30 14:28:10 UTC","research","CC-BY",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia assimilis","2023-09-05 06:28:00 -0500","","Paucartambo Province, Peru",-13.109450156,-71.5711556166,"","Buff-thighed Puffleg","https://www.inaturalist.org/observations/186826536","https://inaturalist-open-data.s3.amazonaws.com/photos/326579003/medium.jpeg","christoph_moning",186826536,"Buff-thighed Puffleg","Aves",6259,1,0,"2023/09/05 6:28 AM","2023-09-05","2023-09-05 11:28:00 UTC","Quito",8,8,"","open","false",NA,NA,2533480,"Christoph Moning","2023-10-09 08:42:37 UTC","2024-09-30 14:28:10 UTC","research","CC-BY",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia assimilis","2021-10-09 07:55:00 -0500","","Sandia, Perú",-14.2051813355,-69.2169568031,"Maruncunca, Sandia, Puno","Buff-thighed Puffleg","https://www.inaturalist.org/observations/98030648","https://inaturalist-open-data.s3.amazonaws.com/photos/163135189/medium.jpg","javatru",98030648,"Calzadito Verdoso Sureño","Aves",6259,1,0,"2021/10/09 7:55 AM -0500","2021-10-09","2021-10-09 12:55:00 UTC","Lima",61,61,"","open","false",NA,NA,2848717,"","2021-10-12 18:49:06 UTC","2021-10-25 16:38:33 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia assimilis"
"Haplophaedia lugens","2026-01-29 10:26:17 -0500","","Nariño, CO",1.1774109329,-77.9263511438,"","Hoary Puffleg","https://www.inaturalist.org/observations/337350624","https://inaturalist-open-data.s3.amazonaws.com/photos/613238665/medium.jpg","jhskevington",337350624,"Hoary Puffleg","Aves",6262,1,0,"2026-01-29 10:26:17","2026-01-29","2026-01-29 15:26:17 UTC","Bogota",4,31448,"","obscured","true","","",151757,"Jeffrey H. Skevington","2026-02-04 19:11:30 UTC","2026-02-04 20:51:46 UTC","research","CC-BY-NC",NA,843,"false","Haplophaedia lugens"
"Haplophaedia lugens","2023-10-21 12:42:00 -0500","","Tulcán, EC-CR, EC",0.8475658373,-78.2198796811,"","Hoary Puffleg","https://www.inaturalist.org/observations/197812650","https://inaturalist-open-data.s3.amazonaws.com/photos/348494673/medium.jpeg","saucierj",197812650,"Hoary Puffleg","Aves",6262,1,0,"2023/10/21 12:42 PM","2023-10-21","2023-10-21 17:42:00 UTC","America/Guayaquil",NA,31449,"","obscured","true","","",744517,"Jacob Saucier","2024-01-28 18:14:09 UTC","2024-01-31 21:41:31 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia lugens"
"Haplophaedia lugens","2023-06-06 14:55:00 -0500","","Tulcán, EC-CR, EC",0.8624731368,-78.3375614988,"","Hoary Puffleg","https://www.inaturalist.org/observations/191406242","https://inaturalist-open-data.s3.amazonaws.com/photos/335773651/medium.jpg","nikborrow",191406242,"Hoary Puffleg","Aves",6262,1,0,"2023/06/06 2:55 PM","2023-06-06","2023-06-06 19:55:00 UTC","America/Guayaquil",4309,31449,"","obscured","true","","",137939,"Nik Borrow","2023-11-18 21:35:25 UTC","2024-05-09 20:15:48 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia lugens"
"Haplophaedia lugens","2023-04-02 12:39:00 -0500","","Ecuador",0.2958493891,-78.6371719294,"","Hoary Puffleg","https://www.inaturalist.org/observations/153377695","https://inaturalist-open-data.s3.amazonaws.com/photos/264884950/medium.jpg","josegranizo",153377695,"Hoary Puffleg","Aves",6262,1,0,"2023/04/02 12:39 PM","2023-04-02","2023-04-02 17:39:00 UTC","America/Guayaquil",54,31451,"","obscured","true","","",2547984,"Jose Granizo","2023-04-03 22:15:57 UTC","2024-06-12 00:44:38 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia lugens"
"Haplophaedia lugens","2023-02-03 14:33:00 -0500","Female","Nariño, CO",1.0225285017,-77.9443911767,"","Hoary Puffleg","https://www.inaturalist.org/observations/148068782","https://inaturalist-open-data.s3.amazonaws.com/photos/254909373/medium.jpeg","desertnaturalist",148068782,"Hoary Puffleg","Aves",6262,1,0,"2023/02/03 2:33 PM","2023-02-03","2023-02-03 19:33:00 UTC","Bogota",100,31448,"","obscured","true","","",742241,"","2023-02-05 02:25:53 UTC","2023-08-07 23:45:46 UTC","research","CC-BY",NA,NA,"false","Haplophaedia lugens"
"Haplophaedia lugens","2023-01-05 07:49:00 -0500","","Carchi, EC",0.9740120505,-78.2625803307,"","Hoary Puffleg","https://www.inaturalist.org/observations/146631867","https://inaturalist-open-data.s3.amazonaws.com/photos/252137841/medium.jpg","rollier",146631867,"Hoary Puffleg","Aves",6262,1,0,"2023/01/05 07:49","2023-01-05","2023-01-05 12:49:00 UTC","America/Guayaquil",907,31449,"","obscured","true","","",5655975,"Maryse Neukomm","2023-01-15 19:35:47 UTC","2023-01-15 21:04:21 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia lugens"
"Haplophaedia lugens","2022-03-06 16:50:00 -0500","","Pichincha, EC",0.1411830562,-78.7899680339,"","Hoary Puffleg","https://www.inaturalist.org/observations/125710991","https://static.inaturalist.org/photos/213211704/medium.jpg","luispanama",125710991,"Hoary Puffleg","Aves",6262,1,0,"2022-03-06 16:50:00-05:00","2022-03-06","2022-03-06 21:50:00 UTC","America/Guayaquil",25,31451,"","obscured","true","","",757943,"Luis Panama","2022-07-11 00:38:57 UTC","2022-07-11 23:23:42 UTC","research","",NA,3,"false","Haplophaedia lugens"
"Haplophaedia lugens","2022-03-07 08:13:27 -0500","","Pichincha, EC",0.0160630065,-78.7164300284,"","Hoary Puffleg","https://www.inaturalist.org/observations/108146586","https://static.inaturalist.org/photos/182027322/medium.jpg","luispanama",108146586,"Hoary Puffleg","Aves",6262,2,0,"Mon Mar 07 2022 08:13:27 GMT-0500 (GMT-5)","2022-03-07","2022-03-07 13:13:27 UTC","Bogota",22,31451,"","obscured","true","","",757943,"Luis Panama","2022-03-08 00:58:17 UTC","2022-05-08 02:05:42 UTC","research","",NA,3,"false","Haplophaedia lugens"
"Haplophaedia lugens","2022-01-21 11:39:00 -0500","","Pichincha, EC",-0.0853161693,-78.6708574538,"","Hoary Puffleg","https://www.inaturalist.org/observations/105617174","https://inaturalist-open-data.s3.amazonaws.com/photos/177249026/medium.jpeg","bertharris",105617174,"Hoary Puffleg","Aves",6262,1,0,"2022/01/21 11:39 AM EST","2022-01-21","2022-01-21 16:39:00 UTC","Eastern Time (US & Canada)",232,31451,"obscured","obscured","true","","",128628,"Bert Harris","2022-01-26 16:12:57 UTC","2022-01-26 16:28:26 UTC","research","CC-BY-NC",NA,NA,"false","Haplophaedia lugens"
"Haplophaedia lugens","2021-11-03 01:25:01 -0500","Colibrí en una rama en torpor de noche. Cerca a una cascada. De varios colores diferentes. ","Ecuador",-0.2182683742,-78.9758459162,"","Hoary Puffleg","https://www.inaturalist.org/observations/100197365","https://static.inaturalist.org/photos/167360640/medium.jpg","robertojoseleon",100197365,"Hoary Puffleg","Aves",6262,2,0,"Wed Nov 03 2021 01:25:01 GMT-0500 (GMT-5)","2021-11-03","2021-11-03 06:25:01 UTC","Bogota",9,31451,"","obscured","true","","",1461421,"Roberto José León","2021-11-04 01:46:52 UTC","2022-01-07 11:39:47 UTC","research","",NA,3,"false","Haplophaedia lugens"
"Chrysolampis mosquitus","2026-03-16 06:54:00 -0300","","Monte Verde",-5.3821214384,-36.2174028206,"","Ruby-topaz Hummingbird","https://www.inaturalist.org/observations/346348191","https://static.inaturalist.org/photos/631331130/medium.jpg","luizluzbio",346348191,"Ruby-topaz Hummingbird","Aves",6462,1,0,"2026/03/16 6:54 AM","2026-03-16","2026-03-16 09:54:00 UTC","America/Fortaleza",6608,6608,"","open","false","","",4073967,"Luiz Luz","2026-03-31 11:38:33 UTC","2026-03-31 18:33:54 UTC","research","",NA,NA,"false","Chrysolampis mosquitus"
"Chrysolampis mosquitus","2026-03-17 05:46:00 -0300","","Jandaíra - RN, Brasil",-5.3590289177,-36.0490689668,"","Ruby-topaz Hummingbird","https://www.inaturalist.org/observations/346148906","https://inaturalist-open-data.s3.amazonaws.com/photos/630929247/medium.jpg","thomazcallado",346148906,"Beija-flor-vermelho","Aves",6462,2,0,"2026/03/17 05:46","2026-03-17","2026-03-17 08:46:00 UTC","America/Fortaleza",31,31,"","open","false","","",4009432,"Thomaz de Carvalho Callado","2026-03-30 13:55:38 UTC","2026-03-31 02:47:02 UTC","research","CC-BY",NA,NA,"false","Chrysolampis mosquitus"
"Chrysolampis mosquitus","2026-03-29 10:45:00 -0300","","Guaiúba - CE, Brasil",-4.0710781411,-38.6069133293,"","Ruby-topaz Hummingbird","https://www.inaturalist.org/observations/345993621","https://static.inaturalist.org/photos/630610209/medium.jpg","ronaldocgl",345993621,"Beija-flor-vermelho","Aves",6462,2,0,"2026/03/29 10:45","2026-03-29","2026-03-29 13:45:00 UTC","America/Fortaleza",31,31,"","open","false","","",1479689,"Ronaldo César","2026-03-29 20:22:18 UTC","2026-03-30 04:24:31 UTC","research","",NA,NA,"false","Chrysolampis mosquitus"
